"","snakeid","str_ID","used","trail_crossing_bin","road_bin","powerlines_poly_bin","road_residence_count"
"4085","20",372,0,0,0,0,0
"4086","20",372,0,0,0,0,0
"4087","20",372,0,0,0,0,0
"4088","20",372,0,0,0,0,0
"4089","20",372,0,0,0,0,0
"4090","20",372,0,0,0,0,0
"4091","20",372,0,0,0,0,0
"4092","20",372,0,0,0,0,0
"4093","20",373,1,0,0,0,0
"4094","20",373,0,0,0,0,0
"4095","20",373,0,0,0,0,0
"4096","20",373,0,0,0,0,1
"4097","20",373,0,0,0,0,0
"4098","20",373,0,0,0,0,0
"4099","20",373,0,0,1,0,0
"4100","20",373,0,0,0,0,0
"4101","20",373,0,0,0,0,0
"4102","20",373,0,0,0,0,0
"4103","20",373,0,0,0,0,0
"4104","20",374,1,0,0,0,0
"4105","20",374,0,0,0,0,0
"4106","20",374,0,0,0,0,0
"4107","20",374,0,0,0,0,0
"4108","20",374,0,0,0,0,0
"4109","20",374,0,0,0,0,0
"4110","20",374,0,0,0,0,1
"4111","20",374,0,0,0,0,0
"4112","20",374,0,0,0,0,0
"4113","20",374,0,0,0,0,0
"4114","20",374,0,0,0,0,0
"4115","20",375,1,0,0,0,0
"4116","20",375,0,0,0,0,1
"4117","20",375,0,0,0,0,0
"4118","20",375,0,0,0,0,0
"4119","20",375,0,0,0,0,0
"4120","20",375,0,0,0,0,0
"4121","20",375,0,0,0,0,0
"4122","20",375,0,0,0,0,0
"4123","20",375,0,0,0,0,0
"4124","20",375,0,0,0,0,0
"4125","20",375,0,0,0,0,0
"4126","20",376,1,0,0,0,0
"4127","20",376,0,0,0,0,0
"4128","20",376,0,0,0,0,0
"4129","20",376,0,0,0,0,0
"4130","20",376,0,0,0,0,0
"4131","20",376,0,0,0,0,0
"4132","20",376,0,0,0,0,0
"4133","20",376,0,0,0,0,0
"4134","20",376,0,0,0,0,0
"4135","20",376,0,0,0,0,0
"4136","20",376,0,0,0,0,0
"4137","20",377,1,0,0,0,0
"4138","20",377,0,0,0,0,0
"4139","20",377,0,0,0,0,0
"4140","20",377,0,0,0,0,0
"4141","20",377,0,0,0,0,0
"4142","20",377,0,0,0,0,0
"4143","20",377,0,0,0,0,0
"4144","20",377,0,0,0,0,0
"4145","20",377,0,0,0,0,0
"4146","20",377,0,0,0,0,0
"4147","20",377,0,0,0,0,0
"4148","20",378,1,0,0,0,0
"4149","20",378,0,0,0,0,0
"4150","20",378,0,0,0,0,0
"4151","20",378,0,0,0,0,0
"4152","20",378,0,0,0,0,0
"4153","20",378,0,0,0,0,0
"4154","20",378,0,0,0,0,0
"4155","20",378,0,0,0,0,0
"4156","20",378,0,0,0,0,0
"4157","20",378,0,0,0,0,0
"4158","20",378,0,0,0,0,0
"4159","20",379,1,0,0,0,0
"4160","20",379,0,0,0,0,0
"4161","20",379,0,0,0,0,0
"4162","20",379,0,0,0,0,0
"4163","20",379,0,0,0,0,0
"4164","20",379,0,0,0,0,0
"4165","20",379,0,0,0,0,0
"4166","20",379,0,0,0,0,0
"4167","20",379,0,0,0,0,0
"4168","20",379,0,0,0,0,0
"4169","20",379,0,0,0,0,0
"4170","20",380,1,0,0,0,0
"4171","20",380,0,0,0,0,0
"4172","20",380,0,0,0,0,1
"4173","20",380,0,0,0,0,0
"4174","20",380,0,1,0,0,0
"4175","20",380,0,0,1,0,0
"4176","20",380,0,0,0,0,0
"4177","20",380,0,0,0,0,0
"4178","20",380,0,0,0,0,0
"4179","20",380,0,0,1,0,0
"4180","20",380,0,0,0,0,0
"4181","20",381,1,0,0,0,0
"4182","20",381,0,0,0,0,0
"4183","20",381,0,0,0,0,0
"4184","20",381,0,0,0,0,0
"4185","20",381,0,0,0,0,0
"4186","20",381,0,0,0,0,0
"4187","20",381,0,0,0,0,0
"4188","20",381,0,0,0,0,0
"4189","20",381,0,0,0,0,0
"4190","20",381,0,0,0,0,0
"4191","20",381,0,0,0,0,0
"4192","20",382,1,0,0,0,0
"4193","20",382,0,0,0,0,0
"4194","20",382,0,0,0,0,0
"4195","20",382,0,0,0,0,0
"4196","20",382,0,0,0,0,0
"4197","20",382,0,0,0,0,0
"4198","20",382,0,0,0,0,0
"4199","20",382,0,0,0,0,0
"4200","20",382,0,0,0,0,0
"4201","20",382,0,0,0,0,0
"4202","20",382,0,0,0,0,0
"4203","20",383,1,0,0,0,0
"4204","20",383,0,0,0,0,0
"4205","20",383,0,0,0,0,0
"4206","20",383,0,0,0,0,0
"4207","20",383,0,0,0,0,0
"4208","20",383,0,0,0,0,0
"4209","20",383,0,0,0,0,0
"4210","20",383,0,0,0,0,0
"4211","20",383,0,0,0,0,0
"4212","20",383,0,0,0,0,0
"4213","20",383,0,0,0,0,0
"4214","20",384,1,0,0,0,0
"4215","20",384,0,0,0,0,0
"4216","20",384,0,0,0,0,0
"4217","20",384,0,0,0,0,0
"4218","20",384,0,0,0,0,0
"4219","20",384,0,0,0,0,0
"4220","20",384,0,0,0,0,0
"4221","20",384,0,0,1,0,0
"4222","20",384,0,0,0,0,0
"4223","20",384,0,0,0,0,0
"4224","20",384,0,0,0,0,0
"4225","20",385,1,0,0,0,0
"4226","20",385,0,0,0,0,0
"4227","20",385,0,0,0,0,0
"4228","20",385,0,0,0,0,0
"4229","20",385,0,0,0,0,0
"4230","20",385,0,0,0,0,0
"4231","20",385,0,0,0,0,0
"4232","20",385,0,0,0,0,0
"4233","20",385,0,0,0,0,0
"4234","20",385,0,0,0,0,0
"4235","20",385,0,0,0,0,1
"4236","20",386,1,0,0,0,0
"4237","20",386,0,0,0,0,0
"4238","20",386,0,0,0,0,0
"4239","20",386,0,0,0,0,0
"4240","20",386,0,0,0,0,0
"4241","20",386,0,0,0,0,0
"4242","20",386,0,0,0,0,0
"4243","20",386,0,0,0,0,0
"4244","20",386,0,0,0,0,0
"4245","20",386,0,0,0,0,0
"4246","20",386,0,0,0,0,0
"4247","20",387,1,0,0,0,0
"4248","20",387,0,0,0,0,0
"4249","20",387,0,0,0,0,0
"4250","20",387,0,0,0,0,0
"4251","20",387,0,0,0,0,0
"4252","20",387,0,0,0,0,0
"4253","20",387,0,0,0,0,0
"4254","20",387,0,0,0,0,0
"4255","20",387,0,0,0,0,0
"4256","20",387,0,0,0,0,0
"4257","20",387,0,0,0,0,0
"4258","20",388,1,0,0,0,0
"4259","20",388,0,0,0,0,0
"4260","20",388,0,0,0,0,0
"4261","20",388,0,0,0,0,0
"4262","20",388,0,0,0,0,0
"4263","20",388,0,0,0,0,0
"4264","20",388,0,0,0,0,0
"4265","20",388,0,0,0,0,0
"4266","20",388,0,0,0,0,0
"4267","20",388,0,0,0,0,0
"4268","20",388,0,0,0,0,0
"4269","20",389,1,0,0,0,0
"4270","20",389,0,0,0,0,0
"4271","20",389,0,0,0,0,0
"4272","20",389,0,0,0,0,0
"4273","20",389,0,0,0,0,0
"4274","20",389,0,1,0,0,0
"4275","20",389,0,0,0,0,0
"4276","20",389,0,0,0,0,0
"4277","20",389,0,0,0,0,0
"4278","20",389,0,0,0,0,0
"4279","20",389,0,0,0,0,0
"4280","20",390,1,0,0,0,0
"4281","20",390,0,0,0,0,0
"4282","20",390,0,0,0,0,0
"4283","20",390,0,0,0,0,0
"4284","20",390,0,0,0,0,0
"4285","20",390,0,0,0,0,0
"4286","20",390,0,0,0,0,0
"4287","20",390,0,0,0,0,0
"4288","20",390,0,0,0,0,0
"4289","20",390,0,0,0,0,0
"4290","20",390,0,0,0,0,0
"4291","20",391,1,0,0,0,0
"4292","20",391,0,0,0,0,0
"4293","20",391,0,0,0,0,0
"4294","20",391,0,0,0,0,0
"4295","20",391,0,0,0,0,0
"4296","20",391,0,0,0,0,0
"4297","20",391,0,0,0,0,0
"4298","20",391,0,0,0,0,0
"4299","20",391,0,0,0,0,0
"4300","20",391,0,0,0,0,0
"4301","20",391,0,0,0,0,0
"4302","20",392,1,0,1,0,0
"4303","20",392,0,0,0,0,0
"4304","20",392,0,0,1,0,0
"4305","20",392,0,0,1,0,0
"4306","20",392,0,0,0,0,0
"4307","20",392,0,0,0,0,0
"4308","20",392,0,0,1,0,0
"4309","20",392,0,0,0,0,0
"4310","20",392,0,0,0,0,0
"4311","20",392,0,0,0,0,0
"4312","20",392,0,0,0,0,0
"4313","20",393,1,0,0,0,0
"4314","20",393,0,0,0,0,0
"4315","20",393,0,0,0,0,0
"4316","20",393,0,0,0,0,0
"4317","20",393,0,0,0,0,0
"4318","20",393,0,0,0,0,0
"4319","20",393,0,0,0,0,0
"4320","20",393,0,0,0,0,0
"4321","20",393,0,0,0,0,0
"4322","20",393,0,0,0,0,1
"4323","20",393,0,0,0,0,0
"4324","20",394,1,0,0,0,1
"4325","20",394,0,0,0,0,0
"4326","20",394,0,0,0,0,1
"4327","20",394,0,0,0,0,1
"4328","20",394,0,0,0,0,0
"4329","20",394,0,0,0,0,0
"4330","20",394,0,0,0,0,1
"4331","20",394,0,0,0,0,1
"4332","20",394,0,0,0,0,0
"4333","20",394,0,0,0,0,0
"4334","20",394,0,0,0,0,0
"4335","20",395,1,0,1,0,0
"4336","20",395,0,0,0,0,1
"4337","20",395,0,0,0,0,1
"4338","20",395,0,0,0,0,1
"4339","20",395,0,0,0,0,0
"4340","20",395,0,0,0,0,1
"4341","20",395,0,0,0,0,1
"4342","20",395,0,0,0,0,1
"4343","20",395,0,0,0,0,1
"4344","20",395,0,0,0,0,1
"4345","20",395,0,0,0,0,1
"4346","20",396,1,0,0,0,0
"4347","20",396,0,0,0,0,0
"4348","20",396,0,0,0,0,0
"4349","20",396,0,0,1,0,0
"4350","20",396,0,0,1,0,0
"4351","20",396,0,0,0,0,0
"4352","20",396,0,0,0,0,0
"4353","20",396,0,0,1,0,0
"4354","20",396,0,0,0,0,1
"4355","20",396,0,0,0,0,0
"4356","20",396,0,0,0,0,1
"4357","20",397,1,0,0,0,0
"4358","20",397,0,0,0,0,0
"4359","20",397,0,0,0,0,0
"4360","20",397,0,0,0,0,0
"4361","20",397,0,0,0,0,0
"4362","20",397,0,0,0,0,0
"4363","20",397,0,0,0,0,0
"4364","20",397,0,0,0,0,0
"4365","20",397,0,0,0,0,0
"4366","20",397,0,0,0,0,0
"4367","20",397,0,0,0,0,0
"4368","20",398,1,0,0,0,0
"4369","20",398,0,0,0,0,0
"4370","20",398,0,0,0,0,0
"4371","20",398,0,0,0,0,0
"4372","20",398,0,0,0,0,0
"4373","20",398,0,0,0,0,0
"4374","20",398,0,0,0,0,0
"4375","20",398,0,0,0,0,0
"4376","20",398,0,0,0,0,0
"4377","20",398,0,0,0,0,0
"4378","20",398,0,0,0,0,0
"4379","20",399,1,0,0,0,0
"4380","20",399,0,0,0,0,0
"4381","20",399,0,0,0,0,0
"4382","20",399,0,0,0,0,0
"4383","20",399,0,0,0,0,0
"4384","20",399,0,0,0,0,0
"4385","20",399,0,0,0,0,0
"4386","20",399,0,0,0,0,0
"4387","20",399,0,0,0,0,1
"4388","20",399,0,0,0,0,1
"4389","20",399,0,0,0,0,0
"4390","20",400,1,0,0,0,0
"4391","20",400,0,0,0,0,0
"4392","20",400,0,0,0,0,0
"4393","20",400,0,0,0,0,0
"4394","20",400,0,0,0,0,0
"4395","20",400,0,0,0,0,0
"4396","20",400,0,0,0,0,0
"4397","20",400,0,0,0,0,0
"4398","20",400,0,0,0,0,0
"4399","20",400,0,0,0,0,0
"4400","20",400,0,0,0,0,0
"4401","20",401,1,0,0,0,0
"4402","20",401,0,0,0,0,1
"4403","20",401,0,0,0,0,1
"4404","20",401,0,0,0,0,0
"4405","20",401,0,0,0,0,0
"4406","20",401,0,0,0,0,0
"4407","20",401,0,0,0,0,0
"4408","20",401,0,0,0,0,0
"4409","20",401,0,0,0,0,0
"4410","20",401,0,0,0,0,0
"4411","20",401,0,0,0,0,0
"4412","20",402,1,0,0,0,0
"4413","20",402,0,0,0,0,0
"4414","20",402,0,0,0,0,0
"4415","20",402,0,0,0,0,0
"4416","20",402,0,0,0,0,0
"4417","20",402,0,0,0,0,0
"4418","20",402,0,0,0,0,0
"4419","20",402,0,0,0,0,0
"4420","20",402,0,0,0,0,0
"4421","20",402,0,0,0,0,0
"4422","20",402,0,0,0,0,0
"4423","20",403,1,0,0,0,0
"4424","20",403,0,0,0,0,0
"4425","20",403,0,0,0,0,0
"4426","20",403,0,0,0,0,0
"4427","20",403,0,0,0,0,0
"4428","20",403,0,0,0,0,0
"4429","20",403,0,0,0,0,0
"4430","20",403,0,0,1,0,0
"4431","20",403,0,0,0,0,0
"4432","20",403,0,0,0,0,0
"4433","20",403,0,0,0,0,0
"4434","20",404,1,0,0,0,0
"4435","20",404,0,0,0,0,0
"4436","20",404,0,0,0,0,0
"4437","20",404,0,0,0,0,0
"4438","20",404,0,0,0,0,0
"4439","20",404,0,0,0,0,0
"4440","20",404,0,0,0,0,0
"4441","20",404,0,0,0,0,0
"4442","20",404,0,0,0,0,0
"4443","20",404,0,0,0,0,0
"4444","20",404,0,0,0,0,0
"4445","20",405,1,0,0,0,0
"4446","20",405,0,0,0,0,0
"4447","20",405,0,0,0,0,0
"4448","20",405,0,0,0,0,0
"4449","20",405,0,0,0,0,0
"4450","20",405,0,0,0,0,0
"4451","20",405,0,0,0,0,0
"4452","20",405,0,0,0,0,0
"4453","20",405,0,0,0,0,0
"4454","20",405,0,0,0,0,0
"4455","20",405,0,0,0,0,0
"4456","20",406,1,0,0,0,0
"4457","20",406,0,0,0,0,0
"4458","20",406,0,0,0,0,0
"4459","20",406,0,0,0,0,0
"4460","20",406,0,0,0,0,0
"4461","20",406,0,0,0,0,0
"4462","20",406,0,0,0,0,0
"4463","20",406,0,0,0,0,0
"4464","20",406,0,0,0,0,0
"4465","20",406,0,0,0,0,0
"4466","20",406,0,0,0,0,0
"4467","20",407,1,0,0,0,0
"4468","20",407,0,0,0,0,1
"4469","20",407,0,0,0,0,0
"4470","20",407,0,0,0,0,0
"4471","20",407,0,0,0,0,1
"4472","20",407,0,0,0,0,0
"4473","20",407,0,0,0,0,0
"4474","20",407,0,0,1,0,1
"4475","20",407,0,0,0,0,0
"4476","20",407,0,0,0,0,0
"4477","20",407,0,0,0,0,0
"4478","20",408,1,0,0,0,0
"4479","20",408,0,0,0,0,0
"4480","20",408,0,0,0,0,0
"4481","20",408,0,0,0,0,0
"4482","20",408,0,0,0,0,0
"4483","20",408,0,0,0,0,0
"4484","20",408,0,0,0,0,0
"4485","20",408,0,0,0,0,1
"4486","20",408,0,0,0,0,0
"4487","20",408,0,0,0,0,0
"4488","20",408,0,0,0,0,0
"4489","20",409,1,0,0,0,0
"4490","20",409,0,0,0,0,0
"4491","20",409,0,0,0,0,0
"4492","20",409,0,0,1,0,0
"4493","20",409,0,0,0,0,0
"4494","20",409,0,0,0,0,0
"4495","20",409,0,0,1,0,0
"4496","20",409,0,0,1,0,0
"4497","20",409,0,0,0,0,1
"4498","20",409,0,0,0,0,0
"4499","20",409,0,0,0,0,1
"4500","20",410,1,0,0,0,0
"4501","20",410,0,0,0,0,0
"4502","20",410,0,0,1,0,0
"4503","20",410,0,0,0,0,0
"4504","20",410,0,0,0,0,0
"4505","20",410,0,0,0,0,0
"4506","20",410,0,0,0,0,0
"4507","20",410,0,0,0,0,0
"4508","20",410,0,0,0,0,0
"4509","20",410,0,0,0,0,0
"4510","20",410,0,0,0,0,0
"4511","20",411,1,0,0,0,0
"4512","20",411,0,0,0,0,0
"4513","20",411,0,0,0,0,0
"4514","20",411,0,0,0,0,1
"4515","20",411,0,0,0,0,0
"4516","20",411,0,0,0,0,0
"4517","20",411,0,0,0,0,0
"4518","20",411,0,0,0,0,0
"4519","20",411,0,0,0,0,0
"4520","20",411,0,0,0,0,0
"4521","20",411,0,0,0,0,1
"4522","20",412,1,0,0,0,0
"4523","20",412,0,0,0,0,0
"4524","20",412,0,0,0,0,0
"4525","20",412,0,0,0,0,0
"4526","20",412,0,0,0,0,0
"4527","20",412,0,0,0,0,0
"4528","20",412,0,0,0,0,0
"4529","20",412,0,0,0,0,0
"4530","20",412,0,0,0,0,0
"4531","20",412,0,0,0,0,0
"4532","20",412,0,0,0,0,0
"4533","20",413,1,0,0,0,0
"4534","20",413,0,0,0,0,0
"4535","20",413,0,0,0,0,0
"4536","20",413,0,0,0,0,0
"4537","20",413,0,0,0,0,0
"4538","20",413,0,0,0,0,0
"4539","20",413,0,0,0,0,0
"4540","20",413,0,0,0,0,0
"4541","20",413,0,0,0,0,0
"4542","20",413,0,0,0,0,0
"4543","20",413,0,0,0,0,0
"4544","20",414,1,0,0,0,0
"4545","20",414,0,0,0,0,0
"4546","20",414,0,0,0,0,0
"4547","20",414,0,0,0,0,0
"4548","20",414,0,0,0,0,0
"4549","20",414,0,0,0,0,0
"4550","20",414,0,0,1,0,0
"4551","20",414,0,0,0,0,0
"4552","20",414,0,0,0,0,0
"4553","20",414,0,0,0,0,0
"4554","20",414,0,0,0,0,0
"4555","20",415,1,0,0,0,0
"4556","20",415,0,0,0,0,0
"4557","20",415,0,0,0,0,0
"4558","20",415,0,0,0,0,0
"4559","20",415,0,0,0,0,0
"4560","20",415,0,0,0,0,0
"4561","20",415,0,0,0,0,0
"4562","20",415,0,0,0,0,0
"4563","20",415,0,0,0,0,0
"4564","20",415,0,0,0,0,0
"4565","20",415,0,0,0,0,0
"4566","20",416,1,0,0,0,0
"4567","20",416,0,0,0,0,0
"4568","20",416,0,0,0,0,0
"4569","20",416,0,0,0,0,0
"4570","20",416,0,0,0,0,0
"4571","20",416,0,0,0,0,0
"4572","20",416,0,0,0,0,0
"4573","20",416,0,0,0,0,0
"4574","20",416,0,0,0,0,0
"4575","20",416,0,0,0,0,0
"4576","20",416,0,0,0,0,0
"4577","20",417,1,0,0,0,0
"4578","20",417,0,0,0,0,0
"4579","20",417,0,0,0,0,0
"4580","20",417,0,0,0,0,0
"4581","20",417,0,0,0,0,0
"4582","20",417,0,0,0,0,0
"4583","20",417,0,0,0,0,0
"4584","20",417,0,0,0,0,0
"4585","20",417,0,0,0,0,0
"4586","20",417,0,0,0,0,0
"4587","20",417,0,0,0,0,0
"4588","20",418,1,0,0,0,0
"4589","20",418,0,0,0,0,0
"4590","20",418,0,0,0,0,0
"4591","20",418,0,0,0,0,0
"4592","20",418,0,0,0,0,0
"4593","20",418,0,0,0,0,0
"4594","20",418,0,0,0,0,0
"4595","20",418,0,0,0,0,0
"4596","20",418,0,0,0,0,0
"4597","20",418,0,0,0,0,0
"4598","20",418,0,0,0,0,0
"4599","20",419,1,0,0,0,0
"4600","20",419,0,0,0,0,0
"4601","20",419,0,0,0,0,0
"4602","20",419,0,0,0,0,0
"4603","20",419,0,0,0,0,0
"4604","20",419,0,0,0,0,0
"4605","20",419,0,0,0,0,0
"4606","20",419,0,0,0,0,0
"4607","20",419,0,0,0,0,0
"4608","20",419,0,0,0,0,0
"4609","20",419,0,0,0,0,0
"4610","20",420,1,0,0,0,0
"4611","20",420,0,0,0,0,0
"4612","20",420,0,0,0,0,0
"4613","20",420,0,0,0,0,0
"4614","20",420,0,0,0,0,0
"4615","20",420,0,0,0,0,0
"4616","20",420,0,0,0,0,0
"4617","20",420,0,0,0,0,0
"4618","20",420,0,0,0,0,0
"4619","20",420,0,0,0,0,0
"4620","20",420,0,0,0,0,0
"4621","20",421,1,0,0,0,0
"4622","20",421,0,0,0,0,0
"4623","20",421,0,0,0,0,0
"4624","20",421,0,0,0,0,0
"4625","20",421,0,0,0,0,0
"4626","20",421,0,0,0,0,0
"4627","20",421,0,0,0,0,0
"4628","20",421,0,0,0,0,0
"4629","20",421,0,0,0,0,0
"4630","20",421,0,0,0,0,0
"4631","20",421,0,0,0,0,0
"4632","20",422,1,0,0,0,0
"4633","20",422,0,0,0,0,0
"4634","20",422,0,0,0,0,0
"4635","20",422,0,0,0,0,0
"4636","20",422,0,0,0,0,0
"4637","20",422,0,0,0,0,0
"4638","20",422,0,0,0,0,0
"4639","20",422,0,0,0,0,0
"4640","20",422,0,0,0,0,0
"4641","20",422,0,0,0,0,0
"4642","20",422,0,0,0,0,0
"4643","20",423,1,0,0,0,0
"4644","20",423,0,0,0,0,0
"4645","20",423,0,0,0,0,0
"4646","20",423,0,0,0,0,0
"4647","20",423,0,0,0,0,0
"4648","20",423,0,0,0,0,0
"4649","20",423,0,0,0,0,0
"4650","20",423,0,0,0,0,0
"4651","20",423,0,0,0,0,0
"4652","20",423,0,0,0,0,0
"4653","20",423,0,0,0,0,0
"4654","20",424,1,0,0,0,0
"4655","20",424,0,0,0,0,0
"4656","20",424,0,0,0,0,0
"4657","20",424,0,0,0,0,0
"4658","20",424,0,0,0,0,0
"4659","20",424,0,0,0,0,0
"4660","20",424,0,0,0,0,0
"4661","20",424,0,0,0,0,0
"4662","20",424,0,0,0,0,0
"4663","20",424,0,0,0,0,0
"4664","20",424,0,0,0,0,0
"4665","20",425,1,0,0,0,0
"4666","20",425,0,0,0,0,0
"4667","20",425,0,0,0,0,0
"4668","20",425,0,0,0,0,0
"4669","20",425,0,0,0,0,0
"4670","20",425,0,0,0,0,0
"4671","20",425,0,0,0,0,0
"4672","20",425,0,0,0,0,0
"4673","20",425,0,0,0,0,0
"4674","20",425,0,0,0,0,0
"4675","20",425,0,0,0,0,0
"4676","20",426,1,0,0,0,0
"4677","20",426,0,0,0,0,0
"4678","20",426,0,0,0,0,0
"4679","20",426,0,0,0,0,0
"4680","20",426,0,0,0,0,0
"4681","20",426,0,0,0,0,0
"4682","20",426,0,0,0,0,0
"4683","20",426,0,0,0,0,0
"4684","20",426,0,0,0,0,0
"4685","20",426,0,0,0,0,0
"4686","20",426,0,0,0,0,0
"4687","20",427,1,0,0,0,0
"4688","20",427,0,0,0,0,0
"4689","20",427,0,0,0,0,0
"4690","20",427,0,0,0,0,0
"4691","20",427,0,0,0,0,0
"4692","20",427,0,0,0,0,0
"4693","20",427,0,0,0,0,0
"4694","20",427,0,0,0,0,0
"4695","20",427,0,0,0,0,0
"4696","20",427,0,0,0,0,0
"4697","20",427,0,0,0,0,0
"4698","20",428,1,0,0,0,0
"4699","20",428,0,0,0,0,0
"4700","20",428,0,0,0,0,0
"4701","20",428,0,0,0,0,0
"4702","20",428,0,0,0,0,0
"4703","20",428,0,0,0,0,0
"4704","20",428,0,0,0,0,0
"4705","20",428,0,0,0,0,0
"4706","20",428,0,0,0,0,0
"4707","20",428,0,0,0,0,0
"4708","20",428,0,0,0,0,0
"4709","20",429,1,0,0,0,0
"4710","20",429,0,0,0,0,0
"4711","20",429,0,0,0,0,0
"4712","20",429,0,0,0,0,0
"4713","20",429,0,0,0,0,0
"4714","20",429,0,0,0,0,0
"4715","20",429,0,0,0,0,0
"4716","20",429,0,0,0,0,0
"4717","20",429,0,0,0,0,0
"4718","20",429,0,0,0,0,0
"4719","20",429,0,0,0,0,0
"4720","20",430,1,0,0,0,0
"4721","20",430,0,0,0,0,0
"4722","20",430,0,0,0,0,0
"4723","20",430,0,0,0,0,0
"4724","20",430,0,0,0,0,0
"4725","20",430,0,0,0,0,0
"4726","20",430,0,0,0,0,0
"4727","20",430,0,0,0,0,0
"4728","20",430,0,0,0,0,0
"4729","20",430,0,0,1,0,0
"4730","20",430,0,0,0,0,0
"4731","20",431,1,0,0,0,0
"4732","20",431,0,0,0,0,0
"4733","20",431,0,0,0,0,1
"4734","20",431,0,0,0,0,0
"4735","20",431,0,0,0,0,0
"4736","20",431,0,0,0,0,0
"4737","20",431,0,0,0,0,0
"4738","20",431,0,0,0,0,0
"4739","20",431,0,0,0,0,0
"4740","20",431,0,0,0,0,0
"4741","20",431,0,1,0,0,0
"4742","20",432,1,0,0,0,0
"4743","20",432,0,0,0,0,0
"4744","20",432,0,0,0,0,1
"4745","20",432,0,0,0,0,0
"4746","20",432,0,0,0,0,0
"4747","20",432,0,0,0,0,0
"4748","20",432,0,0,0,0,0
"4749","20",432,0,0,0,0,0
"4750","20",432,0,0,0,0,0
"4751","20",432,0,0,0,0,0
"4752","20",432,0,0,0,0,0
"4753","20",433,1,0,0,0,0
"4754","20",433,0,0,1,0,0
"4755","20",433,0,0,0,0,0
"4756","20",433,0,0,0,0,0
"4757","20",433,0,0,0,0,0
"4758","20",433,0,0,0,0,0
"4759","20",433,0,0,0,0,0
"4760","20",433,0,0,0,0,0
"4761","20",433,0,0,0,0,0
"4762","20",433,0,0,0,0,0
"4763","20",433,0,0,0,0,0
"4764","20",434,1,0,0,0,0
"4765","20",434,0,0,0,0,0
"4766","20",434,0,0,0,0,0
"4767","20",434,0,0,0,0,0
"4768","20",434,0,0,0,0,0
"4769","20",434,0,0,0,0,0
"4770","20",434,0,0,0,0,0
"4771","20",434,0,0,0,0,1
"4772","20",434,0,0,0,0,0
"4773","20",434,0,0,0,0,0
"4774","20",434,0,0,0,0,0
"4775","20",435,1,0,0,0,0
"4776","20",435,0,0,0,0,0
"4777","20",435,0,0,0,0,0
"4778","20",435,0,0,0,0,0
"4779","20",435,0,0,0,0,0
"4780","20",435,0,0,0,0,0
"4781","20",435,0,0,0,0,0
"4782","20",435,0,0,0,0,0
"4783","20",435,0,0,0,0,0
"4784","20",435,0,0,0,0,0
"4785","20",435,0,0,0,0,0
"4786","20",436,1,0,0,0,0
"4787","20",436,0,1,0,0,0
"4788","20",436,0,0,0,0,0
"4789","20",436,0,0,0,0,0
"4790","20",436,0,0,0,0,0
"4791","20",436,0,0,0,0,0
"4792","20",436,0,0,0,0,0
"4793","20",436,0,0,0,0,0
"4794","20",436,0,0,0,0,0
"4795","20",436,0,0,0,0,0
"4796","20",436,0,0,0,0,1
"4797","20",437,1,0,0,0,0
"4798","20",437,0,0,0,0,0
"4799","20",437,0,1,0,0,0
"4800","20",437,0,0,0,0,0
"4801","20",437,0,0,0,0,0
"4802","20",437,0,0,0,0,0
"4803","20",437,0,0,0,0,0
"4804","20",437,0,0,0,0,0
"4805","20",437,0,0,0,0,0
"4806","20",437,0,0,0,0,0
"4807","20",437,0,0,0,0,0
"4808","20",438,1,0,0,0,0
"4809","20",438,0,0,0,0,0
"4810","20",438,0,0,0,0,0
"4811","20",438,0,0,0,0,1
"4812","20",438,0,0,0,0,0
"4813","20",438,0,1,0,0,0
"4814","20",438,0,0,0,0,0
"4815","20",438,0,0,0,0,0
"4816","20",438,0,1,0,0,0
"4817","20",438,0,0,0,0,0
"4818","20",438,0,0,0,0,0
"4819","20",439,1,0,0,0,0
"4820","20",439,0,0,0,0,0
"4821","20",439,0,0,0,0,0
"4822","20",439,0,0,0,0,0
"4823","20",439,0,0,0,0,0
"4824","20",439,0,0,0,0,0
"4825","20",439,0,0,0,0,0
"4826","20",439,0,0,0,0,0
"4827","20",439,0,0,0,0,0
"4828","20",439,0,0,0,0,0
"4829","20",439,0,0,0,0,0
"4830","20",440,1,0,0,0,0
"4831","20",440,0,0,0,0,0
"4832","20",440,0,0,0,0,0
"4833","20",440,0,0,0,0,0
"4834","20",440,0,0,0,0,0
"4835","20",440,0,0,0,0,0
"4836","20",440,0,0,0,0,0
"4837","20",440,0,0,0,0,0
"4838","20",440,0,0,0,0,0
"4839","20",440,0,0,0,0,0
"4840","20",440,0,0,0,0,0
"4841","20",441,1,1,0,0,0
"4842","20",441,0,0,0,0,0
"4843","20",441,0,0,0,0,0
"4844","20",441,0,0,0,0,0
"4845","20",441,0,0,0,0,0
"4846","20",441,0,0,0,0,0
"4847","20",441,0,0,0,0,0
"4848","20",441,0,0,0,0,0
"4849","20",441,0,0,0,0,0
"4850","20",441,0,0,0,0,0
"4851","20",441,0,0,0,0,0
"4852","20",442,1,0,0,0,0
"4853","20",442,0,0,0,0,0
"4854","20",442,0,0,0,0,0
"4855","20",442,0,1,0,0,0
"4856","20",442,0,0,0,0,0
"4857","20",442,0,1,0,0,0
"4858","20",442,0,0,0,0,0
"4859","20",442,0,1,0,0,0
